Ticker,ISIN,Sector,Allocation,Fund,Index
R2US,IE00BJ38QD84,Health Care,15.1,SPDR Russell 2000 US Small Cap UCITS ETF,Russell 2000
R2US,IE00BJ38QD84,Technology,14.73,SPDR Russell 2000 US Small Cap UCITS ETF,Russell 2000
R2US,IE00BJ38QD84,Consumer Discretionary,9.43,SPDR Russell 2000 US Small Cap UCITS ETF,Russell 2000
R2US,IE00BJ38QD84,Real Estate,5.84,SPDR Russell 2000 US Small Cap UCITS ETF,Russell 2000
R2US,IE00BJ38QD84,Energy,4.63,SPDR Russell 2000 US Small Cap UCITS ETF,Russell 2000
R2US,IE00BJ38QD84,Materials,3.66,SPDR Russell 2000 US Small Cap UCITS ETF,Russell 2000
R2US,IE00BJ38QD84,Consumer Staples,2.6,SPDR Russell 2000 US Small Cap UCITS ETF,Russell 2000
R2US,IE00BJ38QD84,Other,11.67,SPDR Russell 2000 US Small Cap UCITS ETF,Russell 2000
AEME,LU1437017350,Technology,24.16,Amundi ETF MSCI Emerging Markets UCITS ETF DR,MSCI Emerging Markets
AEME,LU1437017350,Financials,23.28,Amundi ETF MSCI Emerging Markets UCITS ETF DR,MSCI Emerging Markets
AEME,LU1437017350,Consumer Discretionary,12.55,Amundi ETF MSCI Emerging Markets UCITS ETF DR,MSCI Emerging Markets
AEME,LU1437017350,Telecommunications,9.11,Amundi ETF MSCI Emerging Markets UCITS ETF DR,MSCI Emerging Markets
AEME,LU1437017350,Industrials,6.21,Amundi ETF MSCI Emerging Markets UCITS ETF DR,MSCI Emerging Markets
AEME,LU1437017350,Materials,5.41,Amundi ETF MSCI Emerging Markets UCITS ETF DR,MSCI Emerging Markets
AEME,LU1437017350,Energy,4.52,Amundi ETF MSCI Emerging Markets UCITS ETF DR,MSCI Emerging Markets
AEME,LU1437017350,Consumer Staples,4.44,Amundi ETF MSCI Emerging Markets UCITS ETF DR,MSCI Emerging Markets
AEME,LU1437017350,Health Care,3.14,Amundi ETF MSCI Emerging Markets UCITS ETF DR,MSCI Emerging Markets
AEME,LU1437017350,Other,7.18,Amundi ETF MSCI Emerging Markets UCITS ETF DR,MSCI Emerging Markets
QDV3,IE00BFYTYS33,Technology,25.39,iShares Edge MSCI World Value Factor UCITS ETF USD (Dist),MSCI World Enhanced Value
QDV3,IE00BFYTYS33,Financials,15.85,iShares Edge MSCI World Value Factor UCITS ETF USD (Dist),MSCI World Enhanced Value
QDV3,IE00BFYTYS33,Consumer Discretionary,11.09,iShares Edge MSCI World Value Factor UCITS ETF USD (Dist),MSCI World Enhanced Value
QDV3,IE00BFYTYS33,Industrials,10.82,iShares Edge MSCI World Value Factor UCITS ETF USD (Dist),MSCI World Enhanced Value
QDV3,IE00BFYTYS33,Health Care,9.85,iShares Edge MSCI World Value Factor UCITS ETF USD (Dist),MSCI World Enhanced Value
QDV3,IE00BFYTYS33,Telecommunications,7.53,iShares Edge MSCI World Value Factor UCITS ETF USD (Dist),MSCI World Enhanced Value
QDV3,IE00BFYTYS33,Consumer Staples,5.96,iShares Edge MSCI World Value Factor UCITS ETF USD (Dist),MSCI World Enhanced Value
QDV3,IE00BFYTYS33,Energy,3.8,iShares Edge MSCI World Value Factor UCITS ETF USD (Dist),MSCI World Enhanced Value
QDV3,IE00BFYTYS33,Materials,3.15,iShares Edge MSCI World Value Factor UCITS ETF USD (Dist),MSCI World Enhanced Value
QDV3,IE00BFYTYS33,Other,6.56,iShares Edge MSCI World Value Factor UCITS ETF USD (Dist),MSCI World Enhanced Value
IEQU,IE00BQN1K562,Financials,19.1,iShares Edge MSCI Europe Quality Factor UCITS ETF,MSCI Europe Sector Neutral Quality
IEQU,IE00BQN1K562,Industrials,17.17,iShares Edge MSCI Europe Quality Factor UCITS ETF,MSCI Europe Sector Neutral Quality
IEQU,IE00BQN1K562,Health Care,11.98,iShares Edge MSCI Europe Quality Factor UCITS ETF,MSCI Europe Sector Neutral Quality
IEQU,IE00BQN1K562,Consumer Staples,10.46,iShares Edge MSCI Europe Quality Factor UCITS ETF,MSCI Europe Sector Neutral Quality
IEQU,IE00BQN1K562,Consumer Discretionary,9.39,iShares Edge MSCI Europe Quality Factor UCITS ETF,MSCI Europe Sector Neutral Quality
IEQU,IE00BQN1K562,Technology,9.1,iShares Edge MSCI Europe Quality Factor UCITS ETF,MSCI Europe Sector Neutral Quality
IEQU,IE00BQN1K562,Materials,5.56,iShares Edge MSCI Europe Quality Factor UCITS ETF,MSCI Europe Sector Neutral Quality
IEQU,IE00BQN1K562,Energy,4.61,iShares Edge MSCI Europe Quality Factor UCITS ETF,MSCI Europe Sector Neutral Quality
IEQU,IE00BQN1K562,Telecommunications,3.96,iShares Edge MSCI Europe Quality Factor UCITS ETF,MSCI Europe Sector Neutral Quality
IEQU,IE00BQN1K562,Other,8.67,iShares Edge MSCI Europe Quality Factor UCITS ETF,MSCI Europe Sector Neutral Quality
XZEU,IE00BFMNHK08,Financials,23.26,Xtrackers MSCI Europe ESG UCITS ETF 1C,MSCI Europe Low Carbon SRI Leaders
XZEU,IE00BFMNHK08,Industrials,18.07,Xtrackers MSCI Europe ESG UCITS ETF 1C,MSCI Europe Low Carbon SRI Leaders
XZEU,IE00BFMNHK08,Consumer Discretionary,11.56,Xtrackers MSCI Europe ESG UCITS ETF 1C,MSCI Europe Low Carbon SRI Leaders
XZEU,IE00BFMNHK08,Technology,10.28,Xtrackers MSCI Europe ESG UCITS ETF 1C,MSCI Europe Low Carbon SRI Leaders
XZEU,IE00BFMNHK08,Health Care,8.32,Xtrackers MSCI Europe ESG UCITS ETF 1C,MSCI Europe Low Carbon SRI Leaders
XZEU,IE00BFMNHK08,Consumer Staples,6.89,Xtrackers MSCI Europe ESG UCITS ETF 1C,MSCI Europe Low Carbon SRI Leaders
XZEU,IE00BFMNHK08,Materials,6.06,Xtrackers MSCI Europe ESG UCITS ETF 1C,MSCI Europe Low Carbon SRI Leaders
XZEU,IE00BFMNHK08,Telecommunications,4.48,Xtrackers MSCI Europe ESG UCITS ETF 1C,MSCI Europe Low Carbon SRI Leaders
XZEU,IE00BFMNHK08,Utilities,1.44,Xtrackers MSCI Europe ESG UCITS ETF 1C,MSCI Europe Low Carbon SRI Leaders
XZEU,IE00BFMNHK08,Other,9.64,Xtrackers MSCI Europe ESG UCITS ETF 1C,MSCI Europe Low Carbon SRI Leaders
UQLTD,IE00BX7RRJ27,Technology,54.43,UBS ETF (IE) Factor MSCI USA Quality UCITS ETF (USD) A-dis,MSCI USA Quality
UQLTD,IE00BX7RRJ27,Industrials,12.7,UBS ETF (IE) Factor MSCI USA Quality UCITS ETF (USD) A-dis,MSCI USA Quality
UQLTD,IE00BX7RRJ27,Health Care,10.21,UBS ETF (IE) Factor MSCI USA Quality UCITS ETF (USD) A-dis,MSCI USA Quality
UQLTD,IE00BX7RRJ27,Consumer Staples,8.73,UBS ETF (IE) Factor MSCI USA Quality UCITS ETF (USD) A-dis,MSCI USA Quality
UQLTD,IE00BX7RRJ27,Consumer Discretionary,3.92,UBS ETF (IE) Factor MSCI USA Quality UCITS ETF (USD) A-dis,MSCI USA Quality
UQLTD,IE00BX7RRJ27,Telecommunications,2.14,UBS ETF (IE) Factor MSCI USA Quality UCITS ETF (USD) A-dis,MSCI USA Quality
UQLTD,IE00BX7RRJ27,Financials,1.9,UBS ETF (IE) Factor MSCI USA Quality UCITS ETF (USD) A-dis,MSCI USA Quality
UQLTD,IE00BX7RRJ27,Utilities,0.1,UBS ETF (IE) Factor MSCI USA Quality UCITS ETF (USD) A-dis,MSCI USA Quality
UQLTD,IE00BX7RRJ27,Energy,0.05,UBS ETF (IE) Factor MSCI USA Quality UCITS ETF (USD) A-dis,MSCI USA Quality
UQLTD,IE00BX7RRJ27,Other,5.82,UBS ETF (IE) Factor MSCI USA Quality UCITS ETF (USD) A-dis,MSCI USA Quality
DAPP,IE00BMDKNW35,Technology,60.39,VanEck Crypto and Blockchain Innovators UCITS ETF,MVIS US Listed Semiconductor 10% Capped
DAPP,IE00BMDKNW35,Financials,16.15,VanEck Crypto and Blockchain Innovators UCITS ETF,MVIS US Listed Semiconductor 10% Capped
DAPP,IE00BMDKNW35,Other,23.46,VanEck Crypto and Blockchain Innovators UCITS ETF,MVIS US Listed Semiconductor 10% Capped
EXV3,DE000A0H08Q4,Technology,87.79,iShares STOXX Europe 600 Technology UCITS ETF (DE),STOXX Europe 600 Technology
EXV3,DE000A0H08Q4,Consumer Discretionary,9.56,iShares STOXX Europe 600 Technology UCITS ETF (DE),STOXX Europe 600 Technology
EXV3,DE000A0H08Q4,Telecommunications,2.43,iShares STOXX Europe 600 Technology UCITS ETF (DE),STOXX Europe 600 Technology
CSEMU,IE00B53QG562,Financials,19.07,iShares Core MSCI EMU UCITS ETF EUR (Acc),MSCI EMU
CSEMU,IE00B53QG562,Industrials,18.22,iShares Core MSCI EMU UCITS ETF EUR (Acc),MSCI EMU
CSEMU,IE00B53QG562,Technology,14.7,iShares Core MSCI EMU UCITS ETF EUR (Acc),MSCI EMU
CSEMU,IE00B53QG562,Consumer Discretionary,14.28,iShares Core MSCI EMU UCITS ETF EUR (Acc),MSCI EMU
CSEMU,IE00B53QG562,Consumer Staples,6.51,iShares Core MSCI EMU UCITS ETF EUR (Acc),MSCI EMU
CSEMU,IE00B53QG562,Health Care,5.94,iShares Core MSCI EMU UCITS ETF EUR (Acc),MSCI EMU
CSEMU,IE00B53QG562,Utilities,5.53,iShares Core MSCI EMU UCITS ETF EUR (Acc),MSCI EMU
CSEMU,IE00B53QG562,Telecommunications,4.54,iShares Core MSCI EMU UCITS ETF EUR (Acc),MSCI EMU
CSEMU,IE00B53QG562,Materials,3.98,iShares Core MSCI EMU UCITS ETF EUR (Acc),MSCI EMU
CSEMU,IE00B53QG562,Other,7.23,iShares Core MSCI EMU UCITS ETF EUR (Acc),MSCI EMU
ESPO,IE00BYWQWR46,Telecommunications,57.95,VanEck Video Gaming and eSports UCITS ETF,MarketVector Global Video Gaming & eSports ESG
ESPO,IE00BYWQWR46,Technology,21.56,VanEck Video Gaming and eSports UCITS ETF,MarketVector Global Video Gaming & eSports ESG
ESPO,IE00BYWQWR46,Consumer Discretionary,14.79,VanEck Video Gaming and eSports UCITS ETF,MarketVector Global Video Gaming & eSports ESG
ESPO,IE00BYWQWR46,Other,5.7,VanEck Video Gaming and eSports UCITS ETF,MarketVector Global Video Gaming & eSports ESG
IWVL,IE00BP3QZB59,Technology,25.39,iShares Edge MSCI World Value Factor UCITS ETF,MSCI World Enhanced Value
IWVL,IE00BP3QZB59,Financials,15.85,iShares Edge MSCI World Value Factor UCITS ETF,MSCI World Enhanced Value
IWVL,IE00BP3QZB59,Consumer Discretionary,11.09,iShares Edge MSCI World Value Factor UCITS ETF,MSCI World Enhanced Value
IWVL,IE00BP3QZB59,Industrials,10.82,iShares Edge MSCI World Value Factor UCITS ETF,MSCI World Enhanced Value
IWVL,IE00BP3QZB59,Health Care,9.85,iShares Edge MSCI World Value Factor UCITS ETF,MSCI World Enhanced Value
IWVL,IE00BP3QZB59,Telecommunications,7.53,iShares Edge MSCI World Value Factor UCITS ETF,MSCI World Enhanced Value
IWVL,IE00BP3QZB59,Consumer Staples,5.96,iShares Edge MSCI World Value Factor UCITS ETF,MSCI World Enhanced Value
IWVL,IE00BP3QZB59,Energy,3.8,iShares Edge MSCI World Value Factor UCITS ETF,MSCI World Enhanced Value
IWVL,IE00BP3QZB59,Materials,3.15,iShares Edge MSCI World Value Factor UCITS ETF,MSCI World Enhanced Value
IWVL,IE00BP3QZB59,Other,6.56,iShares Edge MSCI World Value Factor UCITS ETF,MSCI World Enhanced Value
DGSE,IE00BQZJBM26,Technology,16.53,WisdomTree Emerging Markets SmallCap Dividend UCITS ETF,WisdomTree Emerging Markets SmallCap Dividend
DGSE,IE00BQZJBM26,Industrials,14.97,WisdomTree Emerging Markets SmallCap Dividend UCITS ETF,WisdomTree Emerging Markets SmallCap Dividend
DGSE,IE00BQZJBM26,Financials,12.39,WisdomTree Emerging Markets SmallCap Dividend UCITS ETF,WisdomTree Emerging Markets SmallCap Dividend
DGSE,IE00BQZJBM26,Consumer Discretionary,11.94,WisdomTree Emerging Markets SmallCap Dividend UCITS ETF,WisdomTree Emerging Markets SmallCap Dividend
DGSE,IE00BQZJBM26,Materials,10.7,WisdomTree Emerging Markets SmallCap Dividend UCITS ETF,WisdomTree Emerging Markets SmallCap Dividend
DGSE,IE00BQZJBM26,Consumer Staples,8.77,WisdomTree Emerging Markets SmallCap Dividend UCITS ETF,WisdomTree Emerging Markets SmallCap Dividend
DGSE,IE00BQZJBM26,Real Estate,8.6,WisdomTree Emerging Markets SmallCap Dividend UCITS ETF,WisdomTree Emerging Markets SmallCap Dividend
DGSE,IE00BQZJBM26,Health Care,4.31,WisdomTree Emerging Markets SmallCap Dividend UCITS ETF,WisdomTree Emerging Markets SmallCap Dividend
DGSE,IE00BQZJBM26,Utilities,4.21,WisdomTree Emerging Markets SmallCap Dividend UCITS ETF,WisdomTree Emerging Markets SmallCap Dividend
DGSE,IE00BQZJBM26,Other,7.58,WisdomTree Emerging Markets SmallCap Dividend UCITS ETF,WisdomTree Emerging Markets SmallCap Dividend
HMJD,IE00B5VX7566,Industrials,23.12,HSBC MSCI Japan UCITS ETF USD,MSCI Japan
HMJD,IE00B5VX7566,Consumer Discretionary,19.17,HSBC MSCI Japan UCITS ETF USD,MSCI Japan
HMJD,IE00B5VX7566,Financials,15.63,HSBC MSCI Japan UCITS ETF USD,MSCI Japan
HMJD,IE00B5VX7566,Technology,13.75,HSBC MSCI Japan UCITS ETF USD,MSCI Japan
HMJD,IE00B5VX7566,Health Care,7.73,HSBC MSCI Japan UCITS ETF USD,MSCI Japan
HMJD,IE00B5VX7566,Telecommunications,7.26,HSBC MSCI Japan UCITS ETF USD,MSCI Japan
HMJD,IE00B5VX7566,Consumer Staples,5.22,HSBC MSCI Japan UCITS ETF USD,MSCI Japan
HMJD,IE00B5VX7566,Materials,3.79,HSBC MSCI Japan UCITS ETF USD,MSCI Japan
HMJD,IE00B5VX7566,Real Estate,2.29,HSBC MSCI Japan UCITS ETF USD,MSCI Japan
HMJD,IE00B5VX7566,Other,2.04,HSBC MSCI Japan UCITS ETF USD,MSCI Japan
SPYX,IE00B48X4842,Technology,17.39,SPDR MSCI Emerging Markets Small Cap UCITS ETF,MSCI Emerging Markets Small Cap
SPYX,IE00B48X4842,Industrials,16.2,SPDR MSCI Emerging Markets Small Cap UCITS ETF,MSCI Emerging Markets Small Cap
SPYX,IE00B48X4842,Materials,11.03,SPDR MSCI Emerging Markets Small Cap UCITS ETF,MSCI Emerging Markets Small Cap
SPYX,IE00B48X4842,Consumer Discretionary,10.8,SPDR MSCI Emerging Markets Small Cap UCITS ETF,MSCI Emerging Markets Small Cap
SPYX,IE00B48X4842,Financials,9.56,SPDR MSCI Emerging Markets Small Cap UCITS ETF,MSCI Emerging Markets Small Cap
SPYX,IE00B48X4842,Health Care,8.52,SPDR MSCI Emerging Markets Small Cap UCITS ETF,MSCI Emerging Markets Small Cap
SPYX,IE00B48X4842,Real Estate,6.08,SPDR MSCI Emerging Markets Small Cap UCITS ETF,MSCI Emerging Markets Small Cap
SPYX,IE00B48X4842,Consumer Staples,5.91,SPDR MSCI Emerging Markets Small Cap UCITS ETF,MSCI Emerging Markets Small Cap
SPYX,IE00B48X4842,Utilities,2.99,SPDR MSCI Emerging Markets Small Cap UCITS ETF,MSCI Emerging Markets Small Cap
SPYX,IE00B48X4842,Other,11.52,SPDR MSCI Emerging Markets Small Cap UCITS ETF,MSCI Emerging Markets Small Cap
SXLP,IE00BWBXM385,Consumer Staples,93.22,SPDR S&P US Consumer Staples Select Sector UCITS ETF,S&P Consumer Staples Select Sector
SXLP,IE00BWBXM385,Consumer Discretionary,4.37,SPDR S&P US Consumer Staples Select Sector UCITS ETF,S&P Consumer Staples Select Sector
SXLP,IE00BWBXM385,Other,2.41,SPDR S&P US Consumer Staples Select Sector UCITS ETF,S&P Consumer Staples Select Sector
NUCL,IE000M7V94E1,Industrials,43.86,VanEck Uranium and Nuclear Technologies UCITS ETF A,MarketVector Global Uranium and Nuclear Energy Infrastructure
NUCL,IE000M7V94E1,Energy,35.16,VanEck Uranium and Nuclear Technologies UCITS ETF A,MarketVector Global Uranium and Nuclear Energy Infrastructure
NUCL,IE000M7V94E1,Financials,4.95,VanEck Uranium and Nuclear Technologies UCITS ETF A,MarketVector Global Uranium and Nuclear Energy Infrastructure
NUCL,IE000M7V94E1,Technology,0.36,VanEck Uranium and Nuclear Technologies UCITS ETF A,MarketVector Global Uranium and Nuclear Energy Infrastructure
NUCL,IE000M7V94E1,Other,15.67,VanEck Uranium and Nuclear Technologies UCITS ETF A,MarketVector Global Uranium and Nuclear Energy Infrastructure
CSSPX,IE00B5BMR087,Technology,35.07,iShares Core S&P 500 UCITS ETF USD (Acc),S&P 500
CSSPX,IE00B5BMR087,Consumer Discretionary,11.47,iShares Core S&P 500 UCITS ETF USD (Acc),S&P 500
CSSPX,IE00B5BMR087,Financials,10.66,iShares Core S&P 500 UCITS ETF USD (Acc),S&P 500
CSSPX,IE00B5BMR087,Health Care,9.85,iShares Core S&P 500 UCITS ETF USD (Acc),S&P 500
CSSPX,IE00B5BMR087,Telecommunications,9.39,iShares Core S&P 500 UCITS ETF USD (Acc),S&P 500
CSSPX,IE00B5BMR087,Industrials,7.5,iShares Core S&P 500 UCITS ETF USD (Acc),S&P 500
CSSPX,IE00B5BMR087,Consumer Staples,5.21,iShares Core S&P 500 UCITS ETF USD (Acc),S&P 500
CSSPX,IE00B5BMR087,Energy,3.11,iShares Core S&P 500 UCITS ETF USD (Acc),S&P 500
CSSPX,IE00B5BMR087,Utilities,2.32,iShares Core S&P 500 UCITS ETF USD (Acc),S&P 500
CSSPX,IE00B5BMR087,Other,5.42,iShares Core S&P 500 UCITS ETF USD (Acc),S&P 500
BCHN,IE00BGBN6P67,Technology,47.01,Invesco Elwood Global Blockchain UCITS ETF A,Elwood Blockchain Global Equity
BCHN,IE00BGBN6P67,Financials,29.22,Invesco Elwood Global Blockchain UCITS ETF A,Elwood Blockchain Global Equity
BCHN,IE00BGBN6P67,Consumer Discretionary,10.01,Invesco Elwood Global Blockchain UCITS ETF A,Elwood Blockchain Global Equity
BCHN,IE00BGBN6P67,Telecommunications,5.6,Invesco Elwood Global Blockchain UCITS ETF A,Elwood Blockchain Global Equity
BCHN,IE00BGBN6P67,Other,8.16,Invesco Elwood Global Blockchain UCITS ETF A,Elwood Blockchain Global Equity
USAEUY,IE00B77D4428,Technology,34.56,UBS ETF (IE) MSCI USA UCITS ETF (USD) A-dis,MSCI USA
USAEUY,IE00B77D4428,Consumer Discretionary,11.54,UBS ETF (IE) MSCI USA UCITS ETF (USD) A-dis,MSCI USA
USAEUY,IE00B77D4428,Financials,10.38,UBS ETF (IE) MSCI USA UCITS ETF (USD) A-dis,MSCI USA
USAEUY,IE00B77D4428,Health Care,9.92,UBS ETF (IE) MSCI USA UCITS ETF (USD) A-dis,MSCI USA
USAEUY,IE00B77D4428,Telecommunications,9.25,UBS ETF (IE) MSCI USA UCITS ETF (USD) A-dis,MSCI USA
USAEUY,IE00B77D4428,Industrials,7.62,UBS ETF (IE) MSCI USA UCITS ETF (USD) A-dis,MSCI USA
USAEUY,IE00B77D4428,Consumer Staples,5.09,UBS ETF (IE) MSCI USA UCITS ETF (USD) A-dis,MSCI USA
USAEUY,IE00B77D4428,Energy,3.24,UBS ETF (IE) MSCI USA UCITS ETF (USD) A-dis,MSCI USA
USAEUY,IE00B77D4428,Utilities,2.23,UBS ETF (IE) MSCI USA UCITS ETF (USD) A-dis,MSCI USA
USAEUY,IE00B77D4428,Other,6.17,UBS ETF (IE) MSCI USA UCITS ETF (USD) A-dis,MSCI USA
CSUS,IE00B52SFT06,Technology,34.77,iShares MSCI USA UCITS ETF (Acc),MSCI USA
CSUS,IE00B52SFT06,Consumer Discretionary,11.64,iShares MSCI USA UCITS ETF (Acc),MSCI USA
CSUS,IE00B52SFT06,Financials,10.35,iShares MSCI USA UCITS ETF (Acc),MSCI USA
CSUS,IE00B52SFT06,Health Care,9.88,iShares MSCI USA UCITS ETF (Acc),MSCI USA
CSUS,IE00B52SFT06,Telecommunications,9.3,iShares MSCI USA UCITS ETF (Acc),MSCI USA
CSUS,IE00B52SFT06,Industrials,7.6,iShares MSCI USA UCITS ETF (Acc),MSCI USA
CSUS,IE00B52SFT06,Consumer Staples,5.08,iShares MSCI USA UCITS ETF (Acc),MSCI USA
CSUS,IE00B52SFT06,Energy,3.19,iShares MSCI USA UCITS ETF (Acc),MSCI USA
CSUS,IE00B52SFT06,Utilities,2.2,iShares MSCI USA UCITS ETF (Acc),MSCI USA
CSUS,IE00B52SFT06,Other,5.99,iShares MSCI USA UCITS ETF (Acc),MSCI USA
DEMR,IE00BDF12W49,Financials,26.25,WisdomTree Emerging Markets Equity Income UCITS ETF Acc,WisdomTree Emerging Markets High Dividend
DEMR,IE00BDF12W49,Technology,13.92,WisdomTree Emerging Markets Equity Income UCITS ETF Acc,WisdomTree Emerging Markets High Dividend
DEMR,IE00BDF12W49,Industrials,9.62,WisdomTree Emerging Markets Equity Income UCITS ETF Acc,WisdomTree Emerging Markets High Dividend
DEMR,IE00BDF12W49,Consumer Discretionary,8.92,WisdomTree Emerging Markets Equity Income UCITS ETF Acc,WisdomTree Emerging Markets High Dividend
DEMR,IE00BDF12W49,Materials,8.3,WisdomTree Emerging Markets Equity Income UCITS ETF Acc,WisdomTree Emerging Markets High Dividend
DEMR,IE00BDF12W49,Energy,7.36,WisdomTree Emerging Markets Equity Income UCITS ETF Acc,WisdomTree Emerging Markets High Dividend
DEMR,IE00BDF12W49,Consumer Staples,6.75,WisdomTree Emerging Markets Equity Income UCITS ETF Acc,WisdomTree Emerging Markets High Dividend
DEMR,IE00BDF12W49,Telecommunications,6.25,WisdomTree Emerging Markets Equity Income UCITS ETF Acc,WisdomTree Emerging Markets High Dividend
DEMR,IE00BDF12W49,Real Estate,4.4,WisdomTree Emerging Markets Equity Income UCITS ETF Acc,WisdomTree Emerging Markets High Dividend
DEMR,IE00BDF12W49,Other,8.23,WisdomTree Emerging Markets Equity Income UCITS ETF Acc,WisdomTree Emerging Markets High Dividend
4UBL,LU2050966394,Technology,30.43,UBS ETF (LU) MSCI Emerging Markets ex China UCITS ETF (USD) A-acc,MSCI Emerging Markets ex China
4UBL,LU2050966394,Financials,25.26,UBS ETF (LU) MSCI Emerging Markets ex China UCITS ETF (USD) A-acc,MSCI Emerging Markets ex China
4UBL,LU2050966394,Materials,6.37,UBS ETF (LU) MSCI Emerging Markets ex China UCITS ETF (USD) A-acc,MSCI Emerging Markets ex China
4UBL,LU2050966394,Industrials,6.17,UBS ETF (LU) MSCI Emerging Markets ex China UCITS ETF (USD) A-acc,MSCI Emerging Markets ex China
4UBL,LU2050966394,Consumer Discretionary,6.13,UBS ETF (LU) MSCI Emerging Markets ex China UCITS ETF (USD) A-acc,MSCI Emerging Markets ex China
4UBL,LU2050966394,Energy,5.1,UBS ETF (LU) MSCI Emerging Markets ex China UCITS ETF (USD) A-acc,MSCI Emerging Markets ex China
4UBL,LU2050966394,Consumer Staples,4.79,UBS ETF (LU) MSCI Emerging Markets ex China UCITS ETF (USD) A-acc,MSCI Emerging Markets ex China
4UBL,LU2050966394,Telecommunications,4.45,UBS ETF (LU) MSCI Emerging Markets ex China UCITS ETF (USD) A-acc,MSCI Emerging Markets ex China
4UBL,LU2050966394,Health Care,3.07,UBS ETF (LU) MSCI Emerging Markets ex China UCITS ETF (USD) A-acc,MSCI Emerging Markets ex China
4UBL,LU2050966394,Other,8.23,UBS ETF (LU) MSCI Emerging Markets ex China UCITS ETF (USD) A-acc,MSCI Emerging Markets ex China
JPGL,IE00BJRCLL96,Health Care,11.57,JPMorgan Global Equity Multi-Factor UCITS ETF Accumulating,JP Morgan Diversified Factor Global Developed (Region Aware) Equity
JPGL,IE00BJRCLL96,Financials,10.9,JPMorgan Global Equity Multi-Factor UCITS ETF Accumulating,JP Morgan Diversified Factor Global Developed (Region Aware) Equity
JPGL,IE00BJRCLL96,Consumer Staples,10.33,JPMorgan Global Equity Multi-Factor UCITS ETF Accumulating,JP Morgan Diversified Factor Global Developed (Region Aware) Equity
JPGL,IE00BJRCLL96,Industrials,9.7,JPMorgan Global Equity Multi-Factor UCITS ETF Accumulating,JP Morgan Diversified Factor Global Developed (Region Aware) Equity
JPGL,IE00BJRCLL96,Technology,9.06,JPMorgan Global Equity Multi-Factor UCITS ETF Accumulating,JP Morgan Diversified Factor Global Developed (Region Aware) Equity
JPGL,IE00BJRCLL96,Utilities,8.66,JPMorgan Global Equity Multi-Factor UCITS ETF Accumulating,JP Morgan Diversified Factor Global Developed (Region Aware) Equity
JPGL,IE00BJRCLL96,Real Estate,8.61,JPMorgan Global Equity Multi-Factor UCITS ETF Accumulating,JP Morgan Diversified Factor Global Developed (Region Aware) Equity
JPGL,IE00BJRCLL96,Consumer Discretionary,7.58,JPMorgan Global Equity Multi-Factor UCITS ETF Accumulating,JP Morgan Diversified Factor Global Developed (Region Aware) Equity
JPGL,IE00BJRCLL96,Energy,7.36,JPMorgan Global Equity Multi-Factor UCITS ETF Accumulating,JP Morgan Diversified Factor Global Developed (Region Aware) Equity
JPGL,IE00BJRCLL96,Other,16.23,JPMorgan Global Equity Multi-Factor UCITS ETF Accumulating,JP Morgan Diversified Factor Global Developed (Region Aware) Equity
EMV,IE00B8KGV557,Financials,22.44,iShares Edge MSCI EM Minimum Volatility UCITS ETF,MSCI Emerging Markets Minimum Volatility
EMV,IE00B8KGV557,Technology,17.14,iShares Edge MSCI EM Minimum Volatility UCITS ETF,MSCI Emerging Markets Minimum Volatility
EMV,IE00B8KGV557,Telecommunications,13.54,iShares Edge MSCI EM Minimum Volatility UCITS ETF,MSCI Emerging Markets Minimum Volatility
EMV,IE00B8KGV557,Consumer Staples,9.07,iShares Edge MSCI EM Minimum Volatility UCITS ETF,MSCI Emerging Markets Minimum Volatility
EMV,IE00B8KGV557,Consumer Discretionary,8.49,iShares Edge MSCI EM Minimum Volatility UCITS ETF,MSCI Emerging Markets Minimum Volatility
EMV,IE00B8KGV557,Health Care,7.67,iShares Edge MSCI EM Minimum Volatility UCITS ETF,MSCI Emerging Markets Minimum Volatility
EMV,IE00B8KGV557,Industrials,6.19,iShares Edge MSCI EM Minimum Volatility UCITS ETF,MSCI Emerging Markets Minimum Volatility
EMV,IE00B8KGV557,Utilities,4.8,iShares Edge MSCI EM Minimum Volatility UCITS ETF,MSCI Emerging Markets Minimum Volatility
EMV,IE00B8KGV557,Energy,4.1,iShares Edge MSCI EM Minimum Volatility UCITS ETF,MSCI Emerging Markets Minimum Volatility
EMV,IE00B8KGV557,Other,6.56,iShares Edge MSCI EM Minimum Volatility UCITS ETF,MSCI Emerging Markets Minimum Volatility
H4ZR,IE00B51B7Z02,Financials,33.47,HSBC MSCI Canada UCITS ETF USD,MSCI Canada
H4ZR,IE00B51B7Z02,Energy,17.6,HSBC MSCI Canada UCITS ETF USD,MSCI Canada
H4ZR,IE00B51B7Z02,Technology,11.03,HSBC MSCI Canada UCITS ETF USD,MSCI Canada
H4ZR,IE00B51B7Z02,Materials,10.03,HSBC MSCI Canada UCITS ETF USD,MSCI Canada
H4ZR,IE00B51B7Z02,Industrials,5.95,HSBC MSCI Canada UCITS ETF USD,MSCI Canada
H4ZR,IE00B51B7Z02,Consumer Discretionary,3.39,HSBC MSCI Canada UCITS ETF USD,MSCI Canada
