Ticker,ISIN,Country,Allocation,Fund,Index
IDVY,IE00B0M62S72,Spain,9.37,iShares Euro Dividend UCITS ETF,EURO STOXX Select Dividend 30
IDVY,IE00B0M62S72,Belgium,7.99,iShares Euro Dividend UCITS ETF,EURO STOXX Select Dividend 30
IDVY,IE00B0M62S72,Austria,3.29,iShares Euro Dividend UCITS ETF,EURO STOXX Select Dividend 30
IDVY,IE00B0M62S72,Finland,2.68,iShares Euro Dividend UCITS ETF,EURO STOXX Select Dividend 30
IDVY,IE00B0M62S72,Portugal,2.09,iShares Euro Dividend UCITS ETF,EURO STOXX Select Dividend 30
EXSI,DE000A0D8Q07,France,31.1,iShares EURO STOXX UCITS ETF (DE),EURO STOXX
EXSI,DE000A0D8Q07,Germany,26.42,iShares EURO STOXX UCITS ETF (DE),EURO STOXX
EXSI,DE000A0D8Q07,Netherlands,15.51,iShares EURO STOXX UCITS ETF (DE),EURO STOXX
EXSI,DE000A0D8Q07,Italy,8.2,iShares EURO STOXX UCITS ETF (DE),EURO STOXX
EXSI,DE000A0D8Q07,Spain,7.84,iShares EURO STOXX UCITS ETF (DE),EURO STOXX
EXSI,DE000A0D8Q07,Finland,2.89,iShares EURO STOXX UCITS ETF (DE),EURO STOXX
EXSI,DE000A0D8Q07,Belgium,2.52,iShares EURO STOXX UCITS ETF (DE),EURO STOXX
EXSI,DE000A0D8Q07,Ireland,1.04,iShares EURO STOXX UCITS ETF (DE),EURO STOXX
EXSI,DE000A0D8Q07,Other,4.48,iShares EURO STOXX UCITS ETF (DE),EURO STOXX
XGII,LU0962078753,United States,43.12,Xtrackers Global Inflation-Linked Bond UCITS ETF 1D EUR hedged,Bloomberg Barclays World Government Inflation-Linked Bond (EUR Hedged)
XGII,LU0962078753,United Kingdom,23.35,Xtrackers Global Inflation-Linked Bond UCITS ETF 1D EUR hedged,Bloomberg Barclays World Government Inflation-Linked Bond (EUR Hedged)
XGII,LU0962078753,France,7.49,Xtrackers Global Inflation-Linked Bond UCITS ETF 1D EUR hedged,Bloomberg Barclays World Government Inflation-Linked Bond (EUR Hedged)
XGII,LU0962078753,Italy,4.93,Xtrackers Global Inflation-Linked Bond UCITS ETF 1D EUR hedged,Bloomberg Barclays World Government Inflation-Linked Bond (EUR Hedged)
XGII,LU0962078753,Japan,2.52,Xtrackers Global Inflation-Linked Bond UCITS ETF 1D EUR hedged,Bloomberg Barclays World Government Inflation-Linked Bond (EUR Hedged)
XGII,LU0962078753,Germany,2.42,Xtrackers Global Inflation-Linked Bond UCITS ETF 1D EUR hedged,Bloomberg Barclays World Government Inflation-Linked Bond (EUR Hedged)
XGII,LU0962078753,Spain,2.41,Xtrackers Global Inflation-Linked Bond UCITS ETF 1D EUR hedged,Bloomberg Barclays World Government Inflation-Linked Bond (EUR Hedged)
XGII,LU0962078753,Canada,1.69,Xtrackers Global Inflation-Linked Bond UCITS ETF 1D EUR hedged,Bloomberg Barclays World Government Inflation-Linked Bond (EUR Hedged)
XGII,LU0962078753,Other,12.07,Xtrackers Global Inflation-Linked Bond UCITS ETF 1D EUR hedged,Bloomberg Barclays World Government Inflation-Linked Bond (EUR Hedged)
QDVG,IE00B43HR379,United States,95.65,iShares S&P 500 Health Care Sector UCITS ETF (Acc),S&P 500 Health Care Sector
QDVG,IE00B43HR379,Ireland,2.43,iShares S&P 500 Health Care Sector UCITS ETF (Acc),S&P 500 Health Care Sector
QDVG,IE00B43HR379,Other,1.92,iShares S&P 500 Health Care Sector UCITS ETF (Acc),S&P 500 Health Care Sector
AEME,LU1437017350,China,25.77,Amundi ETF MSCI Emerging Markets UCITS ETF DR,MSCI Emerging Markets
AEME,LU1437017350,Taiwan,19.73,Amundi ETF MSCI Emerging Markets UCITS ETF DR,MSCI Emerging Markets
AEME,LU1437017350,India,18.39,Amundi ETF MSCI Emerging Markets UCITS ETF DR,MSCI Emerging Markets
AEME,LU1437017350,South Korea,9.02,Amundi ETF MSCI Emerging Markets UCITS ETF DR,MSCI Emerging Markets
AEME,LU1437017350,Brazil,4.0,Amundi ETF MSCI Emerging Markets UCITS ETF DR,MSCI Emerging Markets
AEME,LU1437017350,Saudi Arabia,3.99,Amundi ETF MSCI Emerging Markets UCITS ETF DR,MSCI Emerging Markets
AEME,LU1437017350,South Africa,2.18,Amundi ETF MSCI Emerging Markets UCITS ETF DR,MSCI Emerging Markets
AEME,LU1437017350,Mexico,1.62,Amundi ETF MSCI Emerging Markets UCITS ETF DR,MSCI Emerging Markets
AEME,LU1437017350,Malaysia,1.5,Amundi ETF MSCI Emerging Markets UCITS ETF DR,MSCI Emerging Markets
AEME,LU1437017350,Other,13.8,Amundi ETF MSCI Emerging Markets UCITS ETF DR,MSCI Emerging Markets
QDV3,IE00BFYTYS33,United States,38.68,iShares Edge MSCI World Value Factor UCITS ETF USD (Dist),MSCI World Enhanced Value
QDV3,IE00BFYTYS33,Japan,23.03,iShares Edge MSCI World Value Factor UCITS ETF USD (Dist),MSCI World Enhanced Value
QDV3,IE00BFYTYS33,United Kingdom,9.44,iShares Edge MSCI World Value Factor UCITS ETF USD (Dist),MSCI World Enhanced Value
QDV3,IE00BFYTYS33,France,5.98,iShares Edge MSCI World Value Factor UCITS ETF USD (Dist),MSCI World Enhanced Value
QDV3,IE00BFYTYS33,Germany,5.46,iShares Edge MSCI World Value Factor UCITS ETF USD (Dist),MSCI World Enhanced Value
QDV3,IE00BFYTYS33,Italy,2.04,iShares Edge MSCI World Value Factor UCITS ETF USD (Dist),MSCI World Enhanced Value
QDV3,IE00BFYTYS33,Switzerland,2.0,iShares Edge MSCI World Value Factor UCITS ETF USD (Dist),MSCI World Enhanced Value
QDV3,IE00BFYTYS33,Spain,1.94,iShares Edge MSCI World Value Factor UCITS ETF USD (Dist),MSCI World Enhanced Value
QDV3,IE00BFYTYS33,Netherlands,1.92,iShares Edge MSCI World Value Factor UCITS ETF USD (Dist),MSCI World Enhanced Value
QDV3,IE00BFYTYS33,Other,9.51,iShares Edge MSCI World Value Factor UCITS ETF USD (Dist),MSCI World Enhanced Value
IEQU,IE00BQN1K562,Switzerland,23.45,iShares Edge MSCI Europe Quality Factor UCITS ETF,MSCI Europe Sector Neutral Quality
IEQU,IE00BQN1K562,United Kingdom,21.75,iShares Edge MSCI Europe Quality Factor UCITS ETF,MSCI Europe Sector Neutral Quality
IEQU,IE00BQN1K562,Netherlands,10.34,iShares Edge MSCI Europe Quality Factor UCITS ETF,MSCI Europe Sector Neutral Quality
IEQU,IE00BQN1K562,France,10.09,iShares Edge MSCI Europe Quality Factor UCITS ETF,MSCI Europe Sector Neutral Quality
IEQU,IE00BQN1K562,Germany,8.58,iShares Edge MSCI Europe Quality Factor UCITS ETF,MSCI Europe Sector Neutral Quality
IEQU,IE00BQN1K562,Spain,6.84,iShares Edge MSCI Europe Quality Factor UCITS ETF,MSCI Europe Sector Neutral Quality
IEQU,IE00BQN1K562,Sweden,6.2,iShares Edge MSCI Europe Quality Factor UCITS ETF,MSCI Europe Sector Neutral Quality
IEQU,IE00BQN1K562,Finland,3.18,iShares Edge MSCI Europe Quality Factor UCITS ETF,MSCI Europe Sector Neutral Quality
IEQU,IE00BQN1K562,Italy,2.65,iShares Edge MSCI Europe Quality Factor UCITS ETF,MSCI Europe Sector Neutral Quality
IEQU,IE00BQN1K562,Other,6.92,iShares Edge MSCI Europe Quality Factor UCITS ETF,MSCI Europe Sector Neutral Quality
XZEU,IE00BFMNHK08,United Kingdom,20.42,Xtrackers MSCI Europe ESG UCITS ETF 1C,MSCI Europe Low Carbon SRI Leaders
XZEU,IE00BFMNHK08,France,17.37,Xtrackers MSCI Europe ESG UCITS ETF 1C,MSCI Europe Low Carbon SRI Leaders
XZEU,IE00BFMNHK08,Switzerland,16.79,Xtrackers MSCI Europe ESG UCITS ETF 1C,MSCI Europe Low Carbon SRI Leaders
XZEU,IE00BFMNHK08,Germany,13.95,Xtrackers MSCI Europe ESG UCITS ETF 1C,MSCI Europe Low Carbon SRI Leaders
XZEU,IE00BFMNHK08,Netherlands,5.53,Xtrackers MSCI Europe ESG UCITS ETF 1C,MSCI Europe Low Carbon SRI Leaders
XZEU,IE00BFMNHK08,Sweden,3.69,Xtrackers MSCI Europe ESG UCITS ETF 1C,MSCI Europe Low Carbon SRI Leaders
XZEU,IE00BFMNHK08,Denmark,3.05,Xtrackers MSCI Europe ESG UCITS ETF 1C,MSCI Europe Low Carbon SRI Leaders
XZEU,IE00BFMNHK08,Spain,2.97,Xtrackers MSCI Europe ESG UCITS ETF 1C,MSCI Europe Low Carbon SRI Leaders
XZEU,IE00BFMNHK08,Italy,2.27,Xtrackers MSCI Europe ESG UCITS ETF 1C,MSCI Europe Low Carbon SRI Leaders
XZEU,IE00BFMNHK08,Other,13.96,Xtrackers MSCI Europe ESG UCITS ETF 1C,MSCI Europe Low Carbon SRI Leaders
UQLTD,IE00BX7RRJ27,United States,89.37,UBS ETF (IE) Factor MSCI USA Quality UCITS ETF (USD) A-dis,MSCI USA Quality
UQLTD,IE00BX7RRJ27,Ireland,4.01,UBS ETF (IE) Factor MSCI USA Quality UCITS ETF (USD) A-dis,MSCI USA Quality
UQLTD,IE00BX7RRJ27,Other,6.62,UBS ETF (IE) Factor MSCI USA Quality UCITS ETF (USD) A-dis,MSCI USA Quality
CONV,IE00BNH72088,United States,20.79,SPDR Refinitiv Global Convertible Bond UCITS ETF,FTSE Qualified Global Convertible
CONV,IE00BNH72088,Cayman Islands,4.96,SPDR Refinitiv Global Convertible Bond UCITS ETF,FTSE Qualified Global Convertible
CONV,IE00BNH72088,France,4.22,SPDR Refinitiv Global Convertible Bond UCITS ETF,FTSE Qualified Global Convertible
CONV,IE00BNH72088,Germany,4.19,SPDR Refinitiv Global Convertible Bond UCITS ETF,FTSE Qualified Global Convertible
CONV,IE00BNH72088,Japan,2.41,SPDR Refinitiv Global Convertible Bond UCITS ETF,FTSE Qualified Global Convertible
CONV,IE00BNH72088,Netherlands,2.32,SPDR Refinitiv Global Convertible Bond UCITS ETF,FTSE Qualified Global Convertible
CONV,IE00BNH72088,Spain,1.69,SPDR Refinitiv Global Convertible Bond UCITS ETF,FTSE Qualified Global Convertible
CONV,IE00BNH72088,British Virgin Islands,1.17,SPDR Refinitiv Global Convertible Bond UCITS ETF,FTSE Qualified Global Convertible
CONV,IE00BNH72088,Other,58.25,SPDR Refinitiv Global Convertible Bond UCITS ETF,FTSE Qualified Global Convertible
X13E,LU0290356871,France,21.41,Xtrackers Eurozone Government Bond 1-3 UCITS ETF 1C,iBoxx € Sovereigns 1-3
X13E,LU0290356871,Italy,17.81,Xtrackers Eurozone Government Bond 1-3 UCITS ETF 1C,iBoxx € Sovereigns 1-3
X13E,LU0290356871,Germany,14.88,Xtrackers Eurozone Government Bond 1-3 UCITS ETF 1C,iBoxx € Sovereigns 1-3
X13E,LU0290356871,Spain,10.23,Xtrackers Eurozone Government Bond 1-3 UCITS ETF 1C,iBoxx € Sovereigns 1-3
X13E,LU0290356871,Netherlands,2.74,Xtrackers Eurozone Government Bond 1-3 UCITS ETF 1C,iBoxx € Sovereigns 1-3
X13E,LU0290356871,Other,32.93,Xtrackers Eurozone Government Bond 1-3 UCITS ETF 1C,iBoxx € Sovereigns 1-3
XJSE,LU0952581584,Japan,80.19,Xtrackers Japan Government Bond UCITS ETF 1C,FTSE Japanese Government Bond
XJSE,LU0952581584,Other,19.81,Xtrackers Japan Government Bond UCITS ETF 1C,FTSE Japanese Government Bond
SRIC3,LU2008760592,France,17.13,BNP Paribas Easy EUR Corporate Bond SRI Fossil Free 1-3Y UCITS ETF,Bloomberg Barclays MSCI Euro Corporate SRI Sustainable Ex Fossil Fuel Bond 1-3Y
SRIC3,LU2008760592,United States,11.1,BNP Paribas Easy EUR Corporate Bond SRI Fossil Free 1-3Y UCITS ETF,Bloomberg Barclays MSCI Euro Corporate SRI Sustainable Ex Fossil Fuel Bond 1-3Y
SRIC3,LU2008760592,Netherlands,10.13,BNP Paribas Easy EUR Corporate Bond SRI Fossil Free 1-3Y UCITS ETF,Bloomberg Barclays MSCI Euro Corporate SRI Sustainable Ex Fossil Fuel Bond 1-3Y
SRIC3,LU2008760592,United Kingdom,7.46,BNP Paribas Easy EUR Corporate Bond SRI Fossil Free 1-3Y UCITS ETF,Bloomberg Barclays MSCI Euro Corporate SRI Sustainable Ex Fossil Fuel Bond 1-3Y
SRIC3,LU2008760592,Spain,7.39,BNP Paribas Easy EUR Corporate Bond SRI Fossil Free 1-3Y UCITS ETF,Bloomberg Barclays MSCI Euro Corporate SRI Sustainable Ex Fossil Fuel Bond 1-3Y
SRIC3,LU2008760592,Germany,7.17,BNP Paribas Easy EUR Corporate Bond SRI Fossil Free 1-3Y UCITS ETF,Bloomberg Barclays MSCI Euro Corporate SRI Sustainable Ex Fossil Fuel Bond 1-3Y
SRIC3,LU2008760592,Luxembourg,4.81,BNP Paribas Easy EUR Corporate Bond SRI Fossil Free 1-3Y UCITS ETF,Bloomberg Barclays MSCI Euro Corporate SRI Sustainable Ex Fossil Fuel Bond 1-3Y
SRIC3,LU2008760592,Italy,3.2,BNP Paribas Easy EUR Corporate Bond SRI Fossil Free 1-3Y UCITS ETF,Bloomberg Barclays MSCI Euro Corporate SRI Sustainable Ex Fossil Fuel Bond 1-3Y
SRIC3,LU2008760592,Ireland,2.82,BNP Paribas Easy EUR Corporate Bond SRI Fossil Free 1-3Y UCITS ETF,Bloomberg Barclays MSCI Euro Corporate SRI Sustainable Ex Fossil Fuel Bond 1-3Y
SRIC3,LU2008760592,Other,28.79,BNP Paribas Easy EUR Corporate Bond SRI Fossil Free 1-3Y UCITS ETF,Bloomberg Barclays MSCI Euro Corporate SRI Sustainable Ex Fossil Fuel Bond 1-3Y
CI3,FR0010754127,France,41.7,Amundi ETF Euro Inflation UCITS ETF EUR (C),iBoxx EUR Inflation-Linked
CI3,FR0010754127,Italy,27.28,Amundi ETF Euro Inflation UCITS ETF EUR (C),iBoxx EUR Inflation-Linked
CI3,FR0010754127,Spain,13.34,Amundi ETF Euro Inflation UCITS ETF EUR (C),iBoxx EUR Inflation-Linked
CI3,FR0010754127,Germany,13.21,Amundi ETF Euro Inflation UCITS ETF EUR (C),iBoxx EUR Inflation-Linked
DAPP,IE00BMDKNW35,United States,59.35,VanEck Crypto and Blockchain Innovators UCITS ETF,MVIS US Listed Semiconductor 10% Capped
DAPP,IE00BMDKNW35,Germany,5.87,VanEck Crypto and Blockchain Innovators UCITS ETF,MVIS US Listed Semiconductor 10% Capped
DAPP,IE00BMDKNW35,Australia,4.01,VanEck Crypto and Blockchain Innovators UCITS ETF,MVIS US Listed Semiconductor 10% Capped
DAPP,IE00BMDKNW35,Canada,3.98,VanEck Crypto and Blockchain Innovators UCITS ETF,MVIS US Listed Semiconductor 10% Capped
DAPP,IE00BMDKNW35,China,3.33,VanEck Crypto and Blockchain Innovators UCITS ETF,MVIS US Listed Semiconductor 10% Capped
DAPP,IE00BMDKNW35,Other,23.46,VanEck Crypto and Blockchain Innovators UCITS ETF,MVIS US Listed Semiconductor 10% Capped
EUAG,IE00B41RYL63,France,18.67,SPDR Bloomberg Euro Aggregate Bond UCITS ETF,Bloomberg Euro Aggregate Bond
EUAG,IE00B41RYL63,Germany,14.47,SPDR Bloomberg Euro Aggregate Bond UCITS ETF,Bloomberg Euro Aggregate Bond
EUAG,IE00B41RYL63,Italy,11.19,SPDR Bloomberg Euro Aggregate Bond UCITS ETF,Bloomberg Euro Aggregate Bond
EUAG,IE00B41RYL63,Spain,8.84,SPDR Bloomberg Euro Aggregate Bond UCITS ETF,Bloomberg Euro Aggregate Bond
EUAG,IE00B41RYL63,Netherlands,5.46,SPDR Bloomberg Euro Aggregate Bond UCITS ETF,Bloomberg Euro Aggregate Bond
EUAG,IE00B41RYL63,Belgium,4.17,SPDR Bloomberg Euro Aggregate Bond UCITS ETF,Bloomberg Euro Aggregate Bond
EUAG,IE00B41RYL63,United States,3.97,SPDR Bloomberg Euro Aggregate Bond UCITS ETF,Bloomberg Euro Aggregate Bond
EUAG,IE00B41RYL63,Luxembourg,3.4,SPDR Bloomberg Euro Aggregate Bond UCITS ETF,Bloomberg Euro Aggregate Bond
EUAG,IE00B41RYL63,Austria,2.11,SPDR Bloomberg Euro Aggregate Bond UCITS ETF,Bloomberg Euro Aggregate Bond
EUAG,IE00B41RYL63,Other,27.72,SPDR Bloomberg Euro Aggregate Bond UCITS ETF,Bloomberg Euro Aggregate Bond
EXV3,DE000A0H08Q4,Netherlands,45.71,iShares STOXX Europe 600 Technology UCITS ETF (DE),STOXX Europe 600 Technology
EXV3,DE000A0H08Q4,Germany,24.01,iShares STOXX Europe 600 Technology UCITS ETF (DE),STOXX Europe 600 Technology
EXV3,DE000A0H08Q4,France,9.43,iShares STOXX Europe 600 Technology UCITS ETF (DE),STOXX Europe 600 Technology
EXV3,DE000A0H08Q4,Switzerland,5.48,iShares STOXX Europe 600 Technology UCITS ETF (DE),STOXX Europe 600 Technology
EXV3,DE000A0H08Q4,Spain,4.96,iShares STOXX Europe 600 Technology UCITS ETF (DE),STOXX Europe 600 Technology
EXV3,DE000A0H08Q4,Sweden,4.7,iShares STOXX Europe 600 Technology UCITS ETF (DE),STOXX Europe 600 Technology
EXV3,DE000A0H08Q4,United Kingdom,4.62,iShares STOXX Europe 600 Technology UCITS ETF (DE),STOXX Europe 600 Technology
EXV3,DE000A0H08Q4,Other,1.09,iShares STOXX Europe 600 Technology UCITS ETF (DE),STOXX Europe 600 Technology
XHYG,LU1109942653,Italy,11.5,Xtrackers EUR High Yield Corporate Bond UCITS ETF 1D,iBoxx € Liquid High Yield
XHYG,LU1109942653,France,11.1,Xtrackers EUR High Yield Corporate Bond UCITS ETF 1D,iBoxx € Liquid High Yield
XHYG,LU1109942653,United States,9.12,Xtrackers EUR High Yield Corporate Bond UCITS ETF 1D,iBoxx € Liquid High Yield
XHYG,LU1109942653,Germany,8.65,Xtrackers EUR High Yield Corporate Bond UCITS ETF 1D,iBoxx € Liquid High Yield
XHYG,LU1109942653,Netherlands,6.3,Xtrackers EUR High Yield Corporate Bond UCITS ETF 1D,iBoxx € Liquid High Yield
XHYG,LU1109942653,Luxembourg,6.19,Xtrackers EUR High Yield Corporate Bond UCITS ETF 1D,iBoxx € Liquid High Yield
XHYG,LU1109942653,United Kingdom,4.52,Xtrackers EUR High Yield Corporate Bond UCITS ETF 1D,iBoxx € Liquid High Yield
XHYG,LU1109942653,Spain,3.89,Xtrackers EUR High Yield Corporate Bond UCITS ETF 1D,iBoxx € Liquid High Yield
XHYG,LU1109942653,Sweden,2.66,Xtrackers EUR High Yield Corporate Bond UCITS ETF 1D,iBoxx € Liquid High Yield
XHYG,LU1109942653,Other,36.07,Xtrackers EUR High Yield Corporate Bond UCITS ETF 1D,iBoxx € Liquid High Yield
CSEMU,IE00B53QG562,France,30.53,iShares Core MSCI EMU UCITS ETF EUR (Acc),MSCI EMU
CSEMU,IE00B53QG562,Germany,27.37,iShares Core MSCI EMU UCITS ETF EUR (Acc),MSCI EMU
CSEMU,IE00B53QG562,Netherlands,15.59,iShares Core MSCI EMU UCITS ETF EUR (Acc),MSCI EMU
CSEMU,IE00B53QG562,Spain,7.88,iShares Core MSCI EMU UCITS ETF EUR (Acc),MSCI EMU
CSEMU,IE00B53QG562,Italy,7.82,iShares Core MSCI EMU UCITS ETF EUR (Acc),MSCI EMU
CSEMU,IE00B53QG562,Finland,2.58,iShares Core MSCI EMU UCITS ETF EUR (Acc),MSCI EMU
CSEMU,IE00B53QG562,Belgium,2.2,iShares Core MSCI EMU UCITS ETF EUR (Acc),MSCI EMU
CSEMU,IE00B53QG562,Ireland,1.2,iShares Core MSCI EMU UCITS ETF EUR (Acc),MSCI EMU
CSEMU,IE00B53QG562,Other,4.83,iShares Core MSCI EMU UCITS ETF EUR (Acc),MSCI EMU
CRPA,IE00BFM6TB42,United States,46.02,iShares Global Corporate Bond UCITS ETF USD (Acc),Bloomberg Global Aggregate Corporate
CRPA,IE00BFM6TB42,United Kingdom,5.21,iShares Global Corporate Bond UCITS ETF USD (Acc),Bloomberg Global Aggregate Corporate
CRPA,IE00BFM6TB42,France,4.3,iShares Global Corporate Bond UCITS ETF USD (Acc),Bloomberg Global Aggregate Corporate
CRPA,IE00BFM6TB42,Canada,4.16,iShares Global Corporate Bond UCITS ETF USD (Acc),Bloomberg Global Aggregate Corporate
CRPA,IE00BFM6TB42,Netherlands,3.97,iShares Global Corporate Bond UCITS ETF USD (Acc),Bloomberg Global Aggregate Corporate
CRPA,IE00BFM6TB42,Japan,2.31,iShares Global Corporate Bond UCITS ETF USD (Acc),Bloomberg Global Aggregate Corporate
CRPA,IE00BFM6TB42,Germany,1.45,iShares Global Corporate Bond UCITS ETF USD (Acc),Bloomberg Global Aggregate Corporate
CRPA,IE00BFM6TB42,Australia,1.2,iShares Global Corporate Bond UCITS ETF USD (Acc),Bloomberg Global Aggregate Corporate
CRPA,IE00BFM6TB42,Spain,1.1,iShares Global Corporate Bond UCITS ETF USD (Acc),Bloomberg Global Aggregate Corporate
CRPA,IE00BFM6TB42,Other,30.28,iShares Global Corporate Bond UCITS ETF USD (Acc),Bloomberg Global Aggregate Corporate
ESPO,IE00BYWQWR46,United States,38.03,VanEck Video Gaming and eSports UCITS ETF,MarketVector Global Video Gaming & eSports ESG
ESPO,IE00BYWQWR46,Japan,26.68,VanEck Video Gaming and eSports UCITS ETF,MarketVector Global Video Gaming & eSports ESG
ESPO,IE00BYWQWR46,China,9.07,VanEck Video Gaming and eSports UCITS ETF,MarketVector Global Video Gaming & eSports ESG
ESPO,IE00BYWQWR46,South Korea,6.18,VanEck Video Gaming and eSports UCITS ETF,MarketVector Global Video Gaming & eSports ESG
ESPO,IE00BYWQWR46,Australia,4.6,VanEck Video Gaming and eSports UCITS ETF,MarketVector Global Video Gaming & eSports ESG
ESPO,IE00BYWQWR46,Taiwan,3.09,VanEck Video Gaming and eSports UCITS ETF,MarketVector Global Video Gaming & eSports ESG
ESPO,IE00BYWQWR46,Hong Kong,2.69,VanEck Video Gaming and eSports UCITS ETF,MarketVector Global Video Gaming & eSports ESG
ESPO,IE00BYWQWR46,Poland,2.26,VanEck Video Gaming and eSports UCITS ETF,MarketVector Global Video Gaming & eSports ESG
ESPO,IE00BYWQWR46,Sweden,1.7,VanEck Video Gaming and eSports UCITS ETF,MarketVector Global Video Gaming & eSports ESG
IWVL,IE00BP3QZB59,United States,38.68,iShares Edge MSCI World Value Factor UCITS ETF,MSCI World Enhanced Value
IWVL,IE00BP3QZB59,Japan,23.03,iShares Edge MSCI World Value Factor UCITS ETF,MSCI World Enhanced Value
IWVL,IE00BP3QZB59,United Kingdom,9.44,iShares Edge MSCI World Value Factor UCITS ETF,MSCI World Enhanced Value
IWVL,IE00BP3QZB59,France,5.98,iShares Edge MSCI World Value Factor UCITS ETF,MSCI World Enhanced Value
IWVL,IE00BP3QZB59,Germany,5.46,iShares Edge MSCI World Value Factor UCITS ETF,MSCI World Enhanced Value
IWVL,IE00BP3QZB59,Italy,2.04,iShares Edge MSCI World Value Factor UCITS ETF,MSCI World Enhanced Value
IWVL,IE00BP3QZB59,Switzerland,2.0,iShares Edge MSCI World Value Factor UCITS ETF,MSCI World Enhanced Value
IWVL,IE00BP3QZB59,Spain,1.94,iShares Edge MSCI World Value Factor UCITS ETF,MSCI World Enhanced Value
IWVL,IE00BP3QZB59,Netherlands,1.92,iShares Edge MSCI World Value Factor UCITS ETF,MSCI World Enhanced Value
IWVL,IE00BP3QZB59,Other,9.51,iShares Edge MSCI World Value Factor UCITS ETF,MSCI World Enhanced Value
DGSE,IE00BQZJBM26,Taiwan,26.11,WisdomTree Emerging Markets SmallCap Dividend UCITS ETF,WisdomTree Emerging Markets SmallCap Dividend
DGSE,IE00BQZJBM26,India,11.66,WisdomTree Emerging Markets SmallCap Dividend UCITS ETF,WisdomTree Emerging Markets SmallCap Dividend
DGSE,IE00BQZJBM26,South Korea,10.05,WisdomTree Emerging Markets SmallCap Dividend UCITS ETF,WisdomTree Emerging Markets SmallCap Dividend
DGSE,IE00BQZJBM26,China,9.72,WisdomTree Emerging Markets SmallCap Dividend UCITS ETF,WisdomTree Emerging Markets SmallCap Dividend
DGSE,IE00BQZJBM26,South Africa,8.94,WisdomTree Emerging Markets SmallCap Dividend UCITS ETF,WisdomTree Emerging Markets SmallCap Dividend
DGSE,IE00BQZJBM26,Thailand,6.09,WisdomTree Emerging Markets SmallCap Dividend UCITS ETF,WisdomTree Emerging Markets SmallCap Dividend
DGSE,IE00BQZJBM26,Malaysia,5.78,WisdomTree Emerging Markets SmallCap Dividend UCITS ETF,WisdomTree Emerging Markets SmallCap Dividend
DGSE,IE00BQZJBM26,Saudi Arabia,5.12,WisdomTree Emerging Markets SmallCap Dividend UCITS ETF,WisdomTree Emerging Markets SmallCap Dividend
DGSE,IE00BQZJBM26,Brazil,4.43,WisdomTree Emerging Markets SmallCap Dividend UCITS ETF,WisdomTree Emerging Markets SmallCap Dividend
DGSE,IE00BQZJBM26,Other,12.1,WisdomTree Emerging Markets SmallCap Dividend UCITS ETF,WisdomTree Emerging Markets SmallCap Dividend
X15E,LU0290357507,France,26.89,Xtrackers Eurozone Government Bond 15-30 UCITS ETF 1C,iBoxx EUR Eurozone 15-30
X15E,LU0290357507,Germany,22.86,Xtrackers Eurozone Government Bond 15-30 UCITS ETF 1C,iBoxx EUR Eurozone 15-30
X15E,LU0290357507,Italy,21.84,Xtrackers Eurozone Government Bond 15-30 UCITS ETF 1C,iBoxx EUR Eurozone 15-30
X15E,LU0290357507,Spain,14.87,Xtrackers Eurozone Government Bond 15-30 UCITS ETF 1C,iBoxx EUR Eurozone 15-30
